,Brand,model,Year,Age,kmDriven,Transmission,Owner,FuelType,Price
6775,Mercedes-Benz,M-Class,2012.0,12.0,90000.0,Automatic,second,Diesel,1650000.0
6776,Volkswagen,Polo,2017.0,7.0,55200.0,Automatic,first,Petrol,590000.0
6777,Tata,Tigor,2022.0,2.0,29000.0,Automatic,first,Hybrid/CNG,700000.0
6778,Hyundai,i10,2015.0,9.0,79000.0,Manual,first,Petrol,340000.0
6779,Hyundai,i10,2012.0,12.0,78000.0,Manual,first,Hybrid/CNG,250000.0
6780,Datsun,GO Plus,2018.0,6.0,50002.0,Manual,first,Petrol,270000.0
6781,Maruti Suzuki,Baleno,2021.0,3.0,40022.0,Manual,first,Petrol,640000.0
6782,Renault,KWID,2019.0,5.0,16000.0,Automatic,first,Petrol,420000.0
6783,Nissan,Terrano,2014.0,10.0,80000.0,Manual,second,Diesel,379000.0
6784,Honda,City,2015.0,9.0,58000.0,Automatic,second,Hybrid/CNG,500000.0
6785,Tata,Altroz,2022.0,2.0,10000.0,Automatic,first,Petrol,990000.0
6786,Toyota,Innova Crysta,2017.0,7.0,115000.0,Automatic,second,Diesel,1685000.0
6787,Hyundai,Santro,2019.0,5.0,50000.0,Automatic,first,Hybrid/CNG,490000.0
6788,Hyundai,Elite i20,2019.0,5.0,24000.0,Automatic,first,Petrol,725000.0
6789,Kia,Sonet,2020.0,4.0,38271.0,Automatic,second,Petrol,1045000.0
6790,Maruti Suzuki,Ertiga,2024.0,0.0,1234.0,Manual,first,Hybrid/CNG,360000.0
6791,Hyundai,i20,2014.0,10.0,86000.0,Manual,second,Diesel,445000.0
6792,Maruti Suzuki,Swift-Dzire,2023.0,1.0,79650.0,Automatic,first,Hybrid/CNG,710000.0
6793,Honda,City,2010.0,14.0,69500.0,Automatic,second,Hybrid/CNG,286000.0
6794,Kia,Sonet,2020.0,4.0,35000.0,Manual,first,Diesel,950000.0
6795,Tata,Nexon,2019.0,5.0,47000.0,Manual,first,Petrol,599999.0
6796,Maruti Suzuki,Ertiga,2013.0,11.0,90000.0,Manual,second,Hybrid/CNG,560000.0
6797,Mahindra,Thar,2021.0,3.0,28000.0,Manual,first,Diesel,1445000.0
6798,Renault,KWID,2019.0,5.0,36000.0,Manual,second,Petrol,310000.0
6799,Maruti Suzuki,Wagon-R,2009.0,15.0,72000.0,Manual,second,Petrol,129000.0
6800,Volkswagen,Polo,2013.0,11.0,61000.0,Automatic,first,Petrol,410000.0
6801,Maruti Suzuki,Wagon-R,2018.0,6.0,66000.0,Manual,first,Hybrid/CNG,390000.0
6802,Maruti Suzuki,Swift,2015.0,9.0,67729.0,Manual,first,Hybrid/CNG,455000.0
6803,Maruti Suzuki,Wagon R,2019.0,5.0,34000.0,Manual,first,Hybrid/CNG,565000.0
6804,Maruti Suzuki,Vitara-Brezza,2020.0,4.0,51421.0,Manual,first,Petrol,785000.0
6805,Maruti Suzuki,Swift,2018.0,6.0,66000.0,Automatic,first,Hybrid/CNG,530000.0
6806,Honda,Amaze,2016.0,8.0,85000.0,Manual,second,Hybrid/CNG,310000.0
6807,Maruti Suzuki,Grand Vitara,2022.0,2.0,21000.0,Automatic,first,Hybrid/CNG,1300000.0
6808,Maruti Suzuki,Ertiga,2024.0,0.0,35.0,Automatic,second,Hybrid/CNG,1250000.0
6809,Maruti Suzuki,A-Star,2013.0,11.0,26263.0,Automatic,first,Petrol,365000.0
6810,Mahindra,Scorpio,2019.0,5.0,42000.0,Manual,second,Diesel,1400000.0
6811,Maruti Suzuki,Eeco,2023.0,1.0,15000.0,Manual,first,Petrol,600000.0
6812,Toyota,Fortuner,2015.0,9.0,163000.0,Manual,first,Diesel,1550000.0
6813,Volkswagen,VentoTest,2011.0,13.0,110000.0,Automatic,second,Hybrid/CNG,188000.0
6814,Maruti Suzuki,S-Cross,2018.0,6.0,94000.0,Manual,first,Diesel,839999.0
6815,Maruti Suzuki,Ertiga,2021.0,3.0,90000.0,Automatic,first,Hybrid/CNG,950000.0
6816,Maruti Suzuki,Wagon-R,2023.0,1.0,28.0,Manual,first,Hybrid/CNG,615000.0
6817,Hyundai,i10,2010.0,14.0,120000.0,Automatic,second,Hybrid/CNG,160000.0
6818,Maruti Suzuki,Baleno,2018.0,6.0,32000.0,Automatic,first,Petrol,690000.0
6819,Mahindra,XUV500,2016.0,8.0,122000.0,Automatic,second,Diesel,850000.0
6820,Honda,Amaze,2013.0,11.0,77000.0,Manual,first,Hybrid/CNG,299000.0
6821,Maruti Suzuki,Baleno,2020.0,4.0,40000.0,Manual,first,Petrol,650000.0
6822,Maruti Suzuki,Swift,2020.0,4.0,38000.0,Automatic,first,Hybrid/CNG,580000.0
6823,Jeep,Compass,2018.0,6.0,52000.0,Manual,first,Diesel,1049000.0
6824,Maruti Suzuki,Ciaz,2017.0,7.0,86000.0,Manual,first,Diesel,550000.0
6825,Hyundai,Grand i10,2016.0,8.0,96290.0,Manual,second,Petrol,377000.0
6826,Mahindra,Bolero,2013.0,11.0,61000.0,Manual,second,Diesel,450000.0
6827,Maruti Suzuki,Swift-Dzire,2018.0,6.0,80000.0,Manual,second,Diesel,750000.0
6828,Maruti Suzuki,Omni,2015.0,9.0,100000.0,Manual,second,Hybrid/CNG,260000.0
6829,Mahindra,Scorpio,2015.0,9.0,140000.0,Automatic,second,Diesel,749000.0
6830,Hyundai,Verna,2018.0,6.0,50000.0,Manual,second,Diesel,580000.0
6831,Tata,Tiago,2024.0,0.0,3800.0,Automatic,first,Hybrid/CNG,850000.0
6832,Toyota,Innova,2014.0,10.0,174000.0,Manual,second,Diesel,895000.0
6833,Volkswagen,Polo,2009.0,15.0,112000.0,Automatic,second,Hybrid/CNG,150000.0
6834,Maruti Suzuki,Wagon-R,2015.0,9.0,82000.0,Manual,second,Hybrid/CNG,235000.0
6835,Renault,Duster,2014.0,10.0,100000.0,Manual,second,Diesel,360000.0
6836,Hyundai,Creta,2019.0,5.0,90000.0,Manual,first,Diesel,1120000.0
6837,Hyundai,i10,2010.0,14.0,66000.0,Automatic,second,Petrol,295000.0
6838,Audi,A6,2014.0,10.0,69.0,Automatic,second,Diesel,1600000.0
6839,Maruti Suzuki,Swift-Dzire-Tour,2016.0,8.0,160000.0,Manual,second,Diesel,430000.0
6840,Toyota,Innova Crysta,2018.0,6.0,140000.0,Manual,first,Diesel,1751000.0
6841,Hyundai,Fluidic Verna,2018.0,6.0,77000.0,Automatic,first,Diesel,875000.0
6842,Maruti Suzuki,Wagon R 1.0,2018.0,6.0,32000.0,Manual,second,Petrol,395000.0
6843,Hyundai,Accent,2009.0,15.0,212023.0,Automatic,second,Hybrid/CNG,145000.0
6844,Mahindra,Bolero,2010.0,14.0,71000.0,Manual,second,Diesel,295000.0
6845,Hyundai,i10,2013.0,11.0,63000.0,Manual,second,Petrol,220000.0
6846,Hyundai,Venue,2019.0,5.0,28000.0,Automatic,first,Petrol,925000.0
6847,Maruti Suzuki,Eeco,2022.0,2.0,71200.0,Manual,first,Hybrid/CNG,472000.0
6848,Maruti Suzuki,Swift,2016.0,8.0,80000.0,Manual,first,Petrol,453000.0
6849,Mahindra,XUV500,2017.0,7.0,55000.0,Automatic,first,Diesel,1450000.0
6850,Toyota,Yaris,2018.0,6.0,80000.0,Automatic,second,Hybrid/CNG,649999.0
6851,Hyundai,Eon,2014.0,10.0,30000.0,Manual,first,Petrol,210000.0
6852,Ford,Ecosport,2015.0,9.0,58000.0,Manual,first,Diesel,337000.0
6853,Ford,Endeavour,2017.0,7.0,0.0,Manual,first,Diesel,2000000.0
6854,Volkswagen,Vento,2016.0,8.0,136000.0,Automatic,first,Diesel,625000.0
6855,Maruti Suzuki,Swift,2016.0,8.0,72000.0,Manual,second,Hybrid/CNG,390000.0
6856,Maruti Suzuki,Baleno,2016.0,8.0,74000.0,Automatic,second,Hybrid/CNG,445000.0
6857,Tata,Nano,2014.0,10.0,66000.0,Automatic,second,Petrol,105000.0
6858,Maruti Suzuki,Wagon-R,2013.0,11.0,130000.0,Manual,second,Petrol,265000.0
6859,Mahindra,Thar,2024.0,0.0,7000.0,Automatic,first,Diesel,1575000.0
6860,Hyundai,Santro Xing,2012.0,12.0,64000.0,Manual,first,Hybrid/CNG,245000.0
6861,Kia,Sonet,2020.0,4.0,87000.0,Manual,second,Diesel,1030000.0
6862,Mahindra,KUV 100,2017.0,7.0,55000.0,Manual,first,Diesel,435000.0
6863,Hyundai,Grand i10,2009.0,15.0,120000.0,Manual,first,Petrol,170000.0
6864,Hyundai,Creta,2019.0,5.0,66651.0,Automatic,second,Diesel,1021000.0
6865,Hyundai,i20,2011.0,13.0,108000.0,Manual,second,Petrol,300000.0
6866,Maruti Suzuki,Ertiga,2016.0,8.0,70000.0,Manual,first,Hybrid/CNG,445000.0
6867,Toyota,Innova,2014.0,10.0,135000.0,Manual,second,Diesel,1095000.0
6868,Honda,Jazz,2017.0,7.0,52000.0,Automatic,first,Hybrid/CNG,585000.0
6869,Ford,Ecosport,2015.0,9.0,52500.0,Automatic,first,Petrol,559999.0
6870,Honda,Mobilio,2016.0,8.0,125000.0,Manual,second,Hybrid/CNG,400000.0
6871,Maruti Suzuki,Wagon-R,2011.0,13.0,33600.0,Manual,second,Petrol,225000.0
6872,Mahindra,TUV,2017.0,7.0,103000.0,Automatic,second,Diesel,595000.0
6873,Maruti Suzuki,Swift-Dzire,2019.0,5.0,65000.0,Manual,first,Hybrid/CNG,360000.0
6874,Maruti Suzuki,Eeco,2020.0,4.0,68000.0,Manual,second,Hybrid/CNG,485000.0
6875,Mercedes-Benz,C-Class,2016.0,8.0,95000.0,Automatic,first,Diesel,1795000.0
6876,Maruti Suzuki,S-Cross,2020.0,4.0,62000.0,Manual,first,Hybrid/CNG,831000.0
6877,Chevrolet,Spark,2008.0,16.0,38319.0,Manual,second,Petrol,139000.0
6878,Mahindra,XUV300,2024.0,0.0,0.0,Manual,first,Petrol,749000.0
6879,Maruti Suzuki,Swift,2014.0,10.0,100000.0,Manual,second,Diesel,490000.0
6880,Maruti Suzuki,XL6,2021.0,3.0,40000.0,Manual,second,Petrol,935000.0
6881,Maruti Suzuki,Sx4,2007.0,17.0,60000.0,Manual,second,Petrol,125000.0
6882,Isuzu,MUX,2017.0,7.0,75000.0,Automatic,first,Diesel,1450000.0
6883,Hyundai,New i20,2014.0,10.0,55000.0,Manual,second,Petrol,465000.0
6884,Volkswagen,VentoTest,2011.0,13.0,78000.0,Manual,second,Diesel,290000.0
6885,Maruti Suzuki,Swift-Dzire,2017.0,7.0,101000.0,Manual,first,Diesel,650000.0
6886,Mahindra,Jeep,2008.0,16.0,9350.0,Manual,second,Diesel,400000.0
6887,Maruti Suzuki,Swift-Dzire,2015.0,9.0,67000.0,Manual,second,Petrol,349999.0
6888,Volkswagen,Polo,2015.0,9.0,90000.0,Manual,second,Diesel,390000.0
6889,Tata,Safari Storme,2017.0,7.0,81000.0,Manual,second,Diesel,725000.0
6890,Maruti Suzuki,Wagon-R,2011.0,13.0,72000.0,Manual,second,Hybrid/CNG,265000.0
6891,Maruti Suzuki,Wagon-R,2012.0,12.0,28000.0,Manual,second,Hybrid/CNG,299000.0
6892,Mahindra,Scorpio Classic,2021.0,3.0,64000.0,Manual,second,Diesel,1231000.0
6893,Mahindra,Scorpio,2015.0,9.0,93000.0,Manual,first,Diesel,675000.0
6894,Tata,Nexon,2019.0,5.0,41000.0,Automatic,second,Petrol,525000.0
6895,Honda,Amaze,2019.0,5.0,56000.0,Manual,first,Hybrid/CNG,555000.0
6896,Volkswagen,VentoTest,2019.0,5.0,28000.0,Manual,first,Petrol,850000.0
6897,Honda,City,2010.0,14.0,93500.0,Manual,second,Petrol,209999.0
6898,Hyundai,Santro Xing,2007.0,17.0,95000.0,Manual,first,Petrol,60000.0
6899,Audi,A3,2015.0,9.0,140000.0,Automatic,second,Diesel,1275000.0
6900,Honda,WRV,2018.0,6.0,80000.0,Manual,second,Diesel,630000.0
6901,Maruti Suzuki,XL6,2021.0,3.0,64000.0,Manual,first,Petrol,925000.0
6902,Renault,Duster,2016.0,8.0,84000.0,Manual,second,Hybrid/CNG,450000.0
6903,Skoda,Octavia,2018.0,6.0,94425.0,Automatic,first,Diesel,1300000.0
6904,Toyota,Corolla Altis,2010.0,14.0,72000.0,Manual,second,Petrol,225000.0
6905,Chevrolet,Optra Magnum,2010.0,14.0,56700.0,Automatic,second,Petrol,135000.0
6906,Audi,A4,2017.0,7.0,29600.0,Automatic,second,Diesel,2049000.0
6907,Audi,A4,2017.0,7.0,95000.0,Automatic,first,Diesel,1700000.0
6908,Toyota,Corolla Altis,2014.0,10.0,89000.0,Automatic,second,Hybrid/CNG,550000.0
6909,Maruti Suzuki,Wagon-R,2015.0,9.0,100000.0,Automatic,second,Hybrid/CNG,250000.0
6910,Maruti Suzuki,maruti-suzuki-dzire,2012.0,12.0,47259.0,Manual,second,Hybrid/CNG,325000.0
6911,Honda,City,2011.0,13.0,78000.0,Manual,second,Petrol,215000.0
6912,Hyundai,Venue,2019.0,5.0,60000.0,Manual,first,Diesel,745000.0
6913,Maruti Suzuki,Omni,2016.0,8.0,111000.0,Automatic,second,Hybrid/CNG,200000.0
6914,Hyundai,Grand i10,2015.0,9.0,43000.0,Manual,second,Petrol,349000.0
6915,Hyundai,Venue,2022.0,2.0,17000.0,Manual,first,Petrol,830000.0
6916,Hyundai,Grand i10,2015.0,9.0,48000.0,Manual,first,Petrol,365000.0
6917,Maruti Suzuki,Ertiga,2016.0,8.0,62000.0,Manual,first,Hybrid/CNG,619000.0
6918,Honda,Amaze,2021.0,3.0,32000.0,Automatic,first,Petrol,590000.0
6919,Tata,Harrier,2021.0,3.0,71000.0,Automatic,first,Diesel,1750000.0
6920,Chevrolet,Spark,2010.0,14.0,93000.0,Manual,second,Petrol,169000.0
6921,Hyundai,Santro,2019.0,5.0,34000.0,Manual,first,Hybrid/CNG,489000.0
6922,Toyota,Yaris,2021.0,3.0,32000.0,Automatic,first,Petrol,1025000.0
6923,Honda,Brio,2016.0,8.0,90000.0,Manual,first,Petrol,350000.0
6924,Maruti Suzuki,Eeco,2018.0,6.0,65000.0,Automatic,first,Hybrid/CNG,450000.0
6925,Maruti Suzuki,Eeco,2016.0,8.0,77718.0,Manual,first,Hybrid/CNG,360000.0
6926,Toyota,Urban Cruiser,2024.0,0.0,11000.0,Automatic,first,Hybrid/CNG,1800000.0
6927,Mahindra,Scorpio Classic,2023.0,1.0,31500.0,Manual,first,Diesel,1690000.0
6928,Honda,City,2010.0,14.0,51000.0,Automatic,first,Hybrid/CNG,192000.0
6929,Audi,A6,2012.0,12.0,67000.0,Automatic,second,Diesel,1100000.0
6930,Maruti Suzuki,Eeco,2017.0,7.0,120000.0,Automatic,second,Hybrid/CNG,280000.0
6931,Hyundai,i10,2011.0,13.0,59800.0,Manual,first,Hybrid/CNG,165999.0
6932,Skoda,Rapid,2015.0,9.0,39500.0,Manual,second,Petrol,349000.0
6933,Mahindra,Scorpio,2013.0,11.0,87000.0,Manual,second,Diesel,575000.0
6934,Maruti Suzuki,Wagon-R-1-0,2021.0,3.0,59000.0,Manual,second,Hybrid/CNG,515000.0
6935,Honda,City ZX,2008.0,16.0,90000.0,Manual,second,Petrol,145000.0
6936,Maruti Suzuki,Baleno,2021.0,3.0,47000.0,Manual,second,Petrol,575000.0
6937,Maruti Suzuki,Ertiga,2020.0,4.0,62000.0,Manual,first,Hybrid/CNG,975000.0
6938,Hyundai,Verna,2017.0,7.0,89410.0,Manual,first,Diesel,790000.0
6939,Honda,City ZX,2010.0,14.0,100000.0,Automatic,second,Hybrid/CNG,180000.0
6940,Honda,Amaze,2021.0,3.0,52689.0,Automatic,first,Petrol,710000.0
6941,Jaguar,XF,2014.0,10.0,68000.0,Automatic,second,Diesel,1025000.0
6942,Maruti Suzuki,Alto-800,2009.0,15.0,76000.0,Manual,second,Hybrid/CNG,175000.0
6943,Volkswagen,Ameo,2019.0,5.0,92000.0,Automatic,second,Diesel,640000.0
6944,Maruti Suzuki,Baleno,2018.0,6.0,54000.0,Manual,first,Diesel,670000.0
6945,Volkswagen,VentoTest,2015.0,9.0,66000.0,Manual,second,Diesel,490000.0
6946,Hyundai,i20,2019.0,5.0,45000.0,Automatic,first,Petrol,725000.0
6947,Audi,A6,2012.0,12.0,86310.0,Manual,first,Diesel,950000.0
6948,Hyundai,Eon,2013.0,11.0,58836.0,Manual,second,Petrol,235000.0
6949,Toyota,Corolla Altis,2017.0,7.0,100000.0,Automatic,second,Petrol,895000.0
6950,Mahindra,XUV 300,2021.0,3.0,69846.0,Automatic,first,Diesel,1090000.0
6951,Maruti Suzuki,Alto-800,2015.0,9.0,150000.0,Automatic,second,Petrol,170000.0
6952,Hyundai,Creta,2018.0,6.0,95000.0,Manual,first,Diesel,899000.0
6953,Toyota,Corolla Altis,2012.0,12.0,56000.0,Automatic,second,Hybrid/CNG,365000.0
6954,Maruti Suzuki,Alto-800,2019.0,5.0,26000.0,Manual,first,Petrol,330000.0
6955,Toyota,Corolla Altis,2012.0,12.0,115000.0,Manual,second,Diesel,415000.0
6956,Maruti Suzuki,Grand Vitara,2021.0,3.0,31000.0,Manual,first,Petrol,745000.0
6957,Tata,Tiago,2018.0,6.0,77400.0,Manual,first,Diesel,495000.0
6958,Mercedes-Benz,GLA,2016.0,8.0,35300.0,Automatic,second,Diesel,1875000.0
6959,Mahindra,Marazzo,2020.0,4.0,52000.0,Automatic,first,Diesel,950000.0
6960,Maruti Suzuki,Swift,2017.0,7.0,72000.0,Manual,second,Petrol,540000.0
6961,Maruti Suzuki,Wagon-R,2016.0,8.0,185000.0,Automatic,first,Hybrid/CNG,205000.0
6962,Maruti Suzuki,Alto,2012.0,12.0,90000.0,Manual,second,Hybrid/CNG,125000.0
6963,Toyota,Innova,2011.0,13.0,105000.0,Manual,second,Diesel,421000.0
6964,Maruti Suzuki,Celerio,2018.0,6.0,54553.0,Manual,second,Petrol,325000.0
6965,Kia,Sonet,2021.0,3.0,77000.0,Manual,first,Diesel,1151000.0
6966,Tata,Nexon,2022.0,2.0,55000.0,Automatic,first,Diesel,1290000.0
6967,Toyota,Innova Crysta,2017.0,7.0,99000.0,Manual,second,Diesel,1875000.0
6968,Honda,City,2011.0,13.0,90000.0,Automatic,second,Hybrid/CNG,150000.0
6969,Maruti Suzuki,Ertiga,2023.0,1.0,120000.0,Automatic,first,Hybrid/CNG,950000.0
6970,Maruti Suzuki,Ciaz,2016.0,8.0,114000.0,Manual,first,Petrol,499000.0
6971,Chevrolet,Sail,2016.0,8.0,120000.0,Manual,second,Diesel,245000.0
6972,Maruti Suzuki,Swift-Dzire,2017.0,7.0,51000.0,Manual,second,Hybrid/CNG,490000.0
6973,Mahindra,Xylo,2015.0,9.0,123000.0,Manual,second,Diesel,725000.0
6974,Honda,CRV,2010.0,14.0,94000.0,Automatic,second,Petrol,475000.0
6975,Honda,City,2016.0,8.0,69000.0,Manual,second,Hybrid/CNG,575000.0
6976,Renault,Duster,2014.0,10.0,96500.0,Manual,second,Diesel,270000.0
6977,Ford,Ecosport,2015.0,9.0,68530.0,Manual,second,Diesel,325000.0
6978,Kia,Sonet,2022.0,2.0,26793.0,Manual,first,Petrol,821000.0
6979,Honda,Jazz,2017.0,7.0,52639.0,Automatic,first,Petrol,474000.0
6980,Honda,Amaze,2013.0,11.0,66000.0,Manual,second,Hybrid/CNG,285000.0
6981,Tata,Harrier,2023.0,1.0,7500.0,Manual,first,Diesel,1675000.0
6982,BMW,5 Series,2012.0,12.0,50000.0,Automatic,first,Diesel,1250000.0
6983,Skoda,Rapid,2013.0,11.0,107316.0,Manual,first,Diesel,435000.0
6984,Mahindra,XUV500,2016.0,8.0,80000.0,Manual,second,Diesel,450000.0
6985,Hyundai,Creta,2016.0,8.0,63500.0,Manual,first,Hybrid/CNG,735000.0
6986,Maruti Suzuki,Omni,2011.0,13.0,55000.0,Manual,second,Petrol,255000.0
6987,Tata,Nexon,2018.0,6.0,98000.0,Manual,first,Diesel,525000.0
6988,Ford,Endeavour,2018.0,6.0,93000.0,Automatic,first,Diesel,1999000.0
6989,BMW,X3,2017.0,7.0,156000.0,Automatic,first,Diesel,2000000.0
6990,Tata,Altroz,2021.0,3.0,27999.0,Manual,first,Petrol,660000.0
6991,Maruti Suzuki,S-Presso,2020.0,4.0,19000.0,Automatic,first,Petrol,485000.0
6992,Tata,Tiago,2021.0,3.0,25000.0,Automatic,first,Petrol,650000.0
6993,Kia,Seltos,2021.0,3.0,43123.0,Automatic,first,Petrol,1445000.0
6994,Toyota,Corolla Altis,2015.0,9.0,65000.0,Automatic,second,Hybrid/CNG,624999.0
6995,Renault,KWID,2017.0,7.0,55000.0,Automatic,second,Hybrid/CNG,219000.0
6996,Toyota,Corolla Altis,2008.0,16.0,10000.0,Automatic,second,Hybrid/CNG,230000.0
6997,Mercedes-Benz,GLA,2016.0,8.0,57000.0,Automatic,first,Diesel,1290000.0
6998,Hyundai,Santro Xing,2010.0,14.0,84500.0,Manual,second,Petrol,180000.0
6999,Maruti Suzuki,Eeco,2016.0,8.0,25.0,Automatic,second,Hybrid/CNG,280000.0
7000,Toyota,Corolla Altis,2010.0,14.0,80000.0,Manual,second,Hybrid/CNG,325000.0
7001,Nissan,Sunny,2014.0,10.0,78500.0,Automatic,second,Hybrid/CNG,470000.0
7002,Maruti Suzuki,Wagon-R-Stingray,2016.0,8.0,24000.0,Automatic,first,Hybrid/CNG,320000.0
7003,Maruti Suzuki,Wagon-R,2022.0,2.0,23000.0,Manual,first,Hybrid/CNG,595000.0
7004,Maruti Suzuki,Ertiga,2024.0,0.0,5000.0,Manual,first,Hybrid/CNG,1225000.0
7005,Kia,Carens,2022.0,2.0,39000.0,Manual,second,Diesel,1350000.0
7006,Maruti Suzuki,Swift-Dzire,2011.0,13.0,73422.0,Manual,second,Hybrid/CNG,225000.0
7007,Hyundai,Xcent,2020.0,4.0,172000.0,Manual,second,Diesel,545000.0
7008,Maruti Suzuki,Celerio,2017.0,7.0,47000.0,Manual,second,Petrol,390000.0
7009,Maruti Suzuki,Vitara-Brezza,2018.0,6.0,72000.0,Manual,first,Diesel,575000.0
7010,Toyota,Corolla Altis,2009.0,15.0,75000.0,Manual,second,Hybrid/CNG,235000.0
7011,Maruti Suzuki,Wagon-R-1-0,2017.0,7.0,23109.0,Automatic,first,Hybrid/CNG,425000.0
7012,Maruti Suzuki,Ritz,2016.0,8.0,128069.0,Manual,first,Diesel,325000.0
7013,Hyundai,i20 Active,2015.0,9.0,47000.0,Manual,first,Diesel,649999.0
7014,Hyundai,Creta,2023.0,1.0,70000.0,Automatic,first,Diesel,1800000.0
7015,Renault,KWID,2016.0,8.0,17000.0,Manual,second,Petrol,295000.0
7016,Maruti Suzuki,Ciaz,2018.0,6.0,93500.0,Automatic,first,Hybrid/CNG,550000.0
7017,Honda,City,2010.0,14.0,126000.0,Manual,second,Petrol,375000.0
7018,Maruti Suzuki,Alto-800,2011.0,13.0,0.0,Manual,second,Petrol,140000.0
7019,Maruti Suzuki,Wagon-R,2012.0,12.0,83000.0,Manual,second,Petrol,210000.0
7020,Maruti Suzuki,Swift,2016.0,8.0,47884.0,Manual,first,Petrol,450000.0
7021,Maruti Suzuki,Wagon-R,2021.0,3.0,75000.0,Manual,first,Hybrid/CNG,499000.0
7022,Maruti Suzuki,Baleno,2019.0,5.0,65000.0,Automatic,second,Petrol,585000.0
7023,Hyundai,Grand i10,2018.0,6.0,28000.0,Automatic,first,Hybrid/CNG,650000.0
7024,Maruti Suzuki,Swift-Dzire,2015.0,9.0,87419.0,Manual,second,Petrol,520000.0
7025,Hyundai,Grand i10,2018.0,6.0,65000.0,Manual,first,Diesel,445000.0
7026,Volkswagen,VentoTest,2015.0,9.0,69000.0,Automatic,second,Petrol,525000.0
7027,Maruti Suzuki,Wagon-R,2009.0,15.0,90000.0,Manual,second,Petrol,120000.0
7028,Maruti Suzuki,Wagon-R,2012.0,12.0,35.0,Automatic,second,Hybrid/CNG,140000.0
7029,Ford,Ecosport,2016.0,8.0,69000.0,Manual,first,Diesel,499000.0
7030,Maruti Suzuki,Alto-800,2017.0,7.0,75000.0,Automatic,first,Hybrid/CNG,230000.0
7031,Maruti Suzuki,Zen-Estilo,2012.0,12.0,75000.0,Manual,second,Hybrid/CNG,210000.0
7032,Toyota,Glanza,2023.0,1.0,49000.0,Manual,first,Hybrid/CNG,830000.0
7033,Maruti Suzuki,Baleno,2023.0,1.0,22000.0,Manual,first,Petrol,939999.0
7034,Maruti Suzuki,Ritz,2016.0,8.0,85000.0,Manual,first,Hybrid/CNG,260000.0
7035,Renault,Duster,2017.0,7.0,102500.0,Automatic,second,Diesel,600000.0
7036,Maruti Suzuki,Swift,2012.0,12.0,112.0,Manual,second,Diesel,399000.0
7037,Maruti Suzuki,Baleno,2017.0,7.0,57500.0,Automatic,first,Hybrid/CNG,565000.0
7038,Maruti Suzuki,Ignis,2018.0,6.0,46000.0,Automatic,first,Hybrid/CNG,500000.0
7039,Skoda,Octavia,2014.0,10.0,78000.0,Automatic,second,Diesel,610000.0
7040,Maruti Suzuki,Ertiga,2014.0,10.0,86000.0,Manual,second,Hybrid/CNG,585000.0
7041,Hyundai,Elite i20,2017.0,7.0,40000.0,Manual,first,Petrol,449000.0
7042,Hyundai,Elantra,2015.0,9.0,70000.0,Automatic,second,Petrol,575000.0
7043,Maruti Suzuki,Swift-Dzire,2011.0,13.0,103000.0,Manual,second,Petrol,295000.0
7044,Hyundai,Grand i10,2019.0,5.0,42000.0,Manual,first,Hybrid/CNG,450000.0
7045,Hyundai,Creta,2018.0,6.0,57000.0,Automatic,first,Petrol,1075000.0
7046,Honda,City,2009.0,15.0,120000.0,Manual,second,Petrol,225000.0
7047,Hyundai,Xcent Prime,2022.0,2.0,105000.0,Automatic,first,Hybrid/CNG,170000.0
7048,Chevrolet,Cruze,2014.0,10.0,60000.0,Automatic,second,Diesel,450000.0
7049,Maruti Suzuki,Wagon-R,2012.0,12.0,150000.0,Automatic,second,Hybrid/CNG,210000.0
7050,Honda,Civic,2010.0,14.0,75000.0,Manual,second,Hybrid/CNG,250000.0
7051,Maruti Suzuki,Baleno,2017.0,7.0,57000.0,Manual,first,Diesel,650000.0
7052,Hyundai,New Santro,2019.0,5.0,82000.0,Manual,first,Hybrid/CNG,455000.0
7053,Maruti Suzuki,Wagon-R-1-0,2022.0,2.0,27100.0,Manual,first,Hybrid/CNG,645000.0
7054,Hyundai,Creta,2020.0,4.0,75000.0,Automatic,second,Diesel,1675000.0
7055,Tata,Altroz,2023.0,1.0,20000.0,Automatic,first,Hybrid/CNG,655000.0
7056,Hyundai,Grand i10 Nios,2020.0,4.0,62000.0,Manual,first,Petrol,580000.0
7057,Maruti Suzuki,Swift-Dzire,2017.0,7.0,170000.0,Automatic,first,Hybrid/CNG,275000.0
7058,Hyundai,i10,2009.0,15.0,103000.0,Manual,second,Hybrid/CNG,95000.0
7059,Tata,Nexon,2018.0,6.0,76209.0,Automatic,second,Petrol,666000.0
7060,Maruti Suzuki,Ciaz,2018.0,6.0,68000.0,Automatic,first,Hybrid/CNG,749000.0
7061,Mahindra,XUV700,2022.0,2.0,13000.0,Automatic,first,Petrol,2150000.0
7062,Hyundai,Creta,2022.0,2.0,38000.0,Manual,first,Petrol,1175000.0
7063,Audi,A3,2015.0,9.0,44000.0,Automatic,first,Diesel,1670000.0
7064,Skoda,Kushaq,2021.0,3.0,8600.0,Automatic,first,Petrol,1700000.0
7065,Hyundai,i10,2011.0,13.0,85000.0,Manual,second,Petrol,300000.0
7066,BMW,3 Series GT,2018.0,6.0,70000.0,Automatic,first,Diesel,2090000.0
7067,Hyundai,Verna,2016.0,8.0,60000.0,Automatic,first,Diesel,545000.0
